level,type,attribute,instance,message
error,entity_rule,IfcShapeModel.WR11,"#36036=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36035))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36038=IfcProductDefinitionShape($,$,(#36030,#36036)),)) + where (#36038=IfcProductDefinitionShape($,$,(#36030,#36036)),) = #36036=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36035)).OfProductRepresentation + and 1 = sizeof((#36138=IfcRepresentationMap(#36137,#36036),)) + where (#36138=IfcRepresentationMap(#36137,#36036),) = #36036=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36035)).RepresentationMap + and 0 = sizeof(()) On instance: #36036=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36035))"
error,entity_rule,IfcShapeModel.WR11,"#36159=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36158))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36161=IfcProductDefinitionShape($,$,(#36153,#36159)),)) + where (#36161=IfcProductDefinitionShape($,$,(#36153,#36159)),) = #36159=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36158)).OfProductRepresentation + and 1 = sizeof((#36261=IfcRepresentationMap(#36260,#36159),)) + where (#36261=IfcRepresentationMap(#36260,#36159),) = #36159=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36158)).RepresentationMap + and 0 = sizeof(()) On instance: #36159=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36158))"
error,entity_rule,IfcShapeModel.WR11,"#36282=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36281))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36284=IfcProductDefinitionShape($,$,(#36276,#36282)),)) + where (#36284=IfcProductDefinitionShape($,$,(#36276,#36282)),) = #36282=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36281)).OfProductRepresentation + and 1 = sizeof((#36384=IfcRepresentationMap(#36383,#36282),)) + where (#36384=IfcRepresentationMap(#36383,#36282),) = #36282=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36281)).RepresentationMap + and 0 = sizeof(()) On instance: #36282=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36281))"
error,entity_rule,IfcShapeModel.WR11,"#36405=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36404))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36407=IfcProductDefinitionShape($,$,(#36399,#36405)),)) + where (#36407=IfcProductDefinitionShape($,$,(#36399,#36405)),) = #36405=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36404)).OfProductRepresentation + and 1 = sizeof((#36507=IfcRepresentationMap(#36506,#36405),)) + where (#36507=IfcRepresentationMap(#36506,#36405),) = #36405=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36404)).RepresentationMap + and 0 = sizeof(()) On instance: #36405=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36404))"
error,entity_rule,IfcShapeModel.WR11,"#36528=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36527))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36530=IfcProductDefinitionShape($,$,(#36522,#36528)),)) + where (#36530=IfcProductDefinitionShape($,$,(#36522,#36528)),) = #36528=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36527)).OfProductRepresentation + and 1 = sizeof((#36630=IfcRepresentationMap(#36629,#36528),)) + where (#36630=IfcRepresentationMap(#36629,#36528),) = #36528=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36527)).RepresentationMap + and 0 = sizeof(()) On instance: #36528=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36527))"
error,entity_rule,IfcShapeModel.WR11,"#36651=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36650))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36653=IfcProductDefinitionShape($,$,(#36645,#36651)),)) + where (#36653=IfcProductDefinitionShape($,$,(#36645,#36651)),) = #36651=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36650)).OfProductRepresentation + and 1 = sizeof((#36753=IfcRepresentationMap(#36752,#36651),)) + where (#36753=IfcRepresentationMap(#36752,#36651),) = #36651=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36650)).RepresentationMap + and 0 = sizeof(()) On instance: #36651=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36650))"
error,entity_rule,IfcShapeModel.WR11,"#36774=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36773))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36776=IfcProductDefinitionShape($,$,(#36768,#36774)),)) + where (#36776=IfcProductDefinitionShape($,$,(#36768,#36774)),) = #36774=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36773)).OfProductRepresentation + and 1 = sizeof((#36876=IfcRepresentationMap(#36875,#36774),)) + where (#36876=IfcRepresentationMap(#36875,#36774),) = #36774=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36773)).RepresentationMap + and 0 = sizeof(()) On instance: #36774=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36773))"
error,entity_rule,IfcShapeModel.WR11,"#36897=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36896))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#36899=IfcProductDefinitionShape($,$,(#36891,#36897)),)) + where (#36899=IfcProductDefinitionShape($,$,(#36891,#36897)),) = #36897=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36896)).OfProductRepresentation + and 1 = sizeof((#36999=IfcRepresentationMap(#36998,#36897),)) + where (#36999=IfcRepresentationMap(#36998,#36897),) = #36897=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36896)).RepresentationMap + and 0 = sizeof(()) On instance: #36897=IfcShapeRepresentation(#375,'Box','BoundingBox',(#36896))"
error,entity_rule,IfcShapeModel.WR11,"#37020=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37019))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37022=IfcProductDefinitionShape($,$,(#37014,#37020)),)) + where (#37022=IfcProductDefinitionShape($,$,(#37014,#37020)),) = #37020=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37019)).OfProductRepresentation + and 1 = sizeof((#37122=IfcRepresentationMap(#37121,#37020),)) + where (#37122=IfcRepresentationMap(#37121,#37020),) = #37020=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37019)).RepresentationMap + and 0 = sizeof(()) On instance: #37020=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37019))"
error,entity_rule,IfcShapeModel.WR11,"#37143=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37142))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37145=IfcProductDefinitionShape($,$,(#37137,#37143)),)) + where (#37145=IfcProductDefinitionShape($,$,(#37137,#37143)),) = #37143=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37142)).OfProductRepresentation + and 1 = sizeof((#37245=IfcRepresentationMap(#37244,#37143),)) + where (#37245=IfcRepresentationMap(#37244,#37143),) = #37143=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37142)).RepresentationMap + and 0 = sizeof(()) On instance: #37143=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37142))"
error,entity_rule,IfcShapeModel.WR11,"#37266=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37265))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37268=IfcProductDefinitionShape($,$,(#37260,#37266)),)) + where (#37268=IfcProductDefinitionShape($,$,(#37260,#37266)),) = #37266=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37265)).OfProductRepresentation + and 1 = sizeof((#37368=IfcRepresentationMap(#37367,#37266),)) + where (#37368=IfcRepresentationMap(#37367,#37266),) = #37266=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37265)).RepresentationMap + and 0 = sizeof(()) On instance: #37266=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37265))"
error,entity_rule,IfcShapeModel.WR11,"#37389=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37388))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37391=IfcProductDefinitionShape($,$,(#37383,#37389)),)) + where (#37391=IfcProductDefinitionShape($,$,(#37383,#37389)),) = #37389=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37388)).OfProductRepresentation + and 1 = sizeof((#37491=IfcRepresentationMap(#37490,#37389),)) + where (#37491=IfcRepresentationMap(#37490,#37389),) = #37389=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37388)).RepresentationMap + and 0 = sizeof(()) On instance: #37389=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37388))"
error,entity_rule,IfcShapeModel.WR11,"#37576=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37575))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37578=IfcProductDefinitionShape($,$,(#37570,#37576)),)) + where (#37578=IfcProductDefinitionShape($,$,(#37570,#37576)),) = #37576=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37575)).OfProductRepresentation + and 1 = sizeof((#37679=IfcRepresentationMap(#37678,#37576),)) + where (#37679=IfcRepresentationMap(#37678,#37576),) = #37576=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37575)).RepresentationMap + and 0 = sizeof(()) On instance: #37576=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37575))"
error,entity_rule,IfcShapeModel.WR11,"#37704=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37703))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37706=IfcProductDefinitionShape($,$,(#37698,#37704)),)) + where (#37706=IfcProductDefinitionShape($,$,(#37698,#37704)),) = #37704=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37703)).OfProductRepresentation + and 1 = sizeof((#37806=IfcRepresentationMap(#37805,#37704),)) + where (#37806=IfcRepresentationMap(#37805,#37704),) = #37704=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37703)).RepresentationMap + and 0 = sizeof(()) On instance: #37704=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37703))"
error,entity_rule,IfcShapeModel.WR11,"#37827=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37826))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37829=IfcProductDefinitionShape($,$,(#37821,#37827)),)) + where (#37829=IfcProductDefinitionShape($,$,(#37821,#37827)),) = #37827=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37826)).OfProductRepresentation + and 1 = sizeof((#37929=IfcRepresentationMap(#37928,#37827),)) + where (#37929=IfcRepresentationMap(#37928,#37827),) = #37827=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37826)).RepresentationMap + and 0 = sizeof(()) On instance: #37827=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37826))"
error,entity_rule,IfcShapeModel.WR11,"#37950=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37949))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#37952=IfcProductDefinitionShape($,$,(#37944,#37950)),)) + where (#37952=IfcProductDefinitionShape($,$,(#37944,#37950)),) = #37950=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37949)).OfProductRepresentation + and 1 = sizeof((#38052=IfcRepresentationMap(#38051,#37950),)) + where (#38052=IfcRepresentationMap(#38051,#37950),) = #37950=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37949)).RepresentationMap + and 0 = sizeof(()) On instance: #37950=IfcShapeRepresentation(#375,'Box','BoundingBox',(#37949))"
error,entity_rule,IfcShapeModel.WR11,"#38073=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38072))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38075=IfcProductDefinitionShape($,$,(#38067,#38073)),)) + where (#38075=IfcProductDefinitionShape($,$,(#38067,#38073)),) = #38073=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38072)).OfProductRepresentation + and 1 = sizeof((#38175=IfcRepresentationMap(#38174,#38073),)) + where (#38175=IfcRepresentationMap(#38174,#38073),) = #38073=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38072)).RepresentationMap + and 0 = sizeof(()) On instance: #38073=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38072))"
error,entity_rule,IfcShapeModel.WR11,"#38196=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38195))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38198=IfcProductDefinitionShape($,$,(#38190,#38196)),)) + where (#38198=IfcProductDefinitionShape($,$,(#38190,#38196)),) = #38196=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38195)).OfProductRepresentation + and 1 = sizeof((#38298=IfcRepresentationMap(#38297,#38196),)) + where (#38298=IfcRepresentationMap(#38297,#38196),) = #38196=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38195)).RepresentationMap + and 0 = sizeof(()) On instance: #38196=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38195))"
error,entity_rule,IfcShapeModel.WR11,"#38319=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38318))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38321=IfcProductDefinitionShape($,$,(#38313,#38319)),)) + where (#38321=IfcProductDefinitionShape($,$,(#38313,#38319)),) = #38319=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38318)).OfProductRepresentation + and 1 = sizeof((#38421=IfcRepresentationMap(#38420,#38319),)) + where (#38421=IfcRepresentationMap(#38420,#38319),) = #38319=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38318)).RepresentationMap + and 0 = sizeof(()) On instance: #38319=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38318))"
error,entity_rule,IfcShapeModel.WR11,"#38442=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38441))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38444=IfcProductDefinitionShape($,$,(#38436,#38442)),)) + where (#38444=IfcProductDefinitionShape($,$,(#38436,#38442)),) = #38442=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38441)).OfProductRepresentation + and 1 = sizeof((#38544=IfcRepresentationMap(#38543,#38442),)) + where (#38544=IfcRepresentationMap(#38543,#38442),) = #38442=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38441)).RepresentationMap + and 0 = sizeof(()) On instance: #38442=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38441))"
error,entity_rule,IfcShapeModel.WR11,"#38565=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38564))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38567=IfcProductDefinitionShape($,$,(#38559,#38565)),)) + where (#38567=IfcProductDefinitionShape($,$,(#38559,#38565)),) = #38565=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38564)).OfProductRepresentation + and 1 = sizeof((#38667=IfcRepresentationMap(#38666,#38565),)) + where (#38667=IfcRepresentationMap(#38666,#38565),) = #38565=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38564)).RepresentationMap + and 0 = sizeof(()) On instance: #38565=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38564))"
error,entity_rule,IfcShapeModel.WR11,"#38688=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38687))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38690=IfcProductDefinitionShape($,$,(#38682,#38688)),)) + where (#38690=IfcProductDefinitionShape($,$,(#38682,#38688)),) = #38688=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38687)).OfProductRepresentation + and 1 = sizeof((#38790=IfcRepresentationMap(#38789,#38688),)) + where (#38790=IfcRepresentationMap(#38789,#38688),) = #38688=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38687)).RepresentationMap + and 0 = sizeof(()) On instance: #38688=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38687))"
error,entity_rule,IfcShapeModel.WR11,"#38811=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38810))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38813=IfcProductDefinitionShape($,$,(#38805,#38811)),)) + where (#38813=IfcProductDefinitionShape($,$,(#38805,#38811)),) = #38811=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38810)).OfProductRepresentation + and 1 = sizeof((#38913=IfcRepresentationMap(#38912,#38811),)) + where (#38913=IfcRepresentationMap(#38912,#38811),) = #38811=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38810)).RepresentationMap + and 0 = sizeof(()) On instance: #38811=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38810))"
error,entity_rule,IfcShapeModel.WR11,"#38934=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38933))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#38936=IfcProductDefinitionShape($,$,(#38928,#38934)),)) + where (#38936=IfcProductDefinitionShape($,$,(#38928,#38934)),) = #38934=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38933)).OfProductRepresentation + and 1 = sizeof((#39036=IfcRepresentationMap(#39035,#38934),)) + where (#39036=IfcRepresentationMap(#39035,#38934),) = #38934=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38933)).RepresentationMap + and 0 = sizeof(()) On instance: #38934=IfcShapeRepresentation(#375,'Box','BoundingBox',(#38933))"
error,entity_rule,IfcShapeModel.WR11,"#39057=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39056))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39059=IfcProductDefinitionShape($,$,(#39051,#39057)),)) + where (#39059=IfcProductDefinitionShape($,$,(#39051,#39057)),) = #39057=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39056)).OfProductRepresentation + and 1 = sizeof((#39159=IfcRepresentationMap(#39158,#39057),)) + where (#39159=IfcRepresentationMap(#39158,#39057),) = #39057=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39056)).RepresentationMap + and 0 = sizeof(()) On instance: #39057=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39056))"
error,entity_rule,IfcShapeModel.WR11,"#39180=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39179))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39182=IfcProductDefinitionShape($,$,(#39174,#39180)),)) + where (#39182=IfcProductDefinitionShape($,$,(#39174,#39180)),) = #39180=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39179)).OfProductRepresentation + and 1 = sizeof((#39282=IfcRepresentationMap(#39281,#39180),)) + where (#39282=IfcRepresentationMap(#39281,#39180),) = #39180=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39179)).RepresentationMap + and 0 = sizeof(()) On instance: #39180=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39179))"
error,entity_rule,IfcShapeModel.WR11,"#39303=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39302))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39305=IfcProductDefinitionShape($,$,(#39297,#39303)),)) + where (#39305=IfcProductDefinitionShape($,$,(#39297,#39303)),) = #39303=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39302)).OfProductRepresentation + and 1 = sizeof((#39405=IfcRepresentationMap(#39404,#39303),)) + where (#39405=IfcRepresentationMap(#39404,#39303),) = #39303=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39302)).RepresentationMap + and 0 = sizeof(()) On instance: #39303=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39302))"
error,entity_rule,IfcShapeModel.WR11,"#39426=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39425))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39428=IfcProductDefinitionShape($,$,(#39420,#39426)),)) + where (#39428=IfcProductDefinitionShape($,$,(#39420,#39426)),) = #39426=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39425)).OfProductRepresentation + and 1 = sizeof((#39528=IfcRepresentationMap(#39527,#39426),)) + where (#39528=IfcRepresentationMap(#39527,#39426),) = #39426=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39425)).RepresentationMap + and 0 = sizeof(()) On instance: #39426=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39425))"
error,entity_rule,IfcShapeModel.WR11,"#39549=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39548))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39551=IfcProductDefinitionShape($,$,(#39543,#39549)),)) + where (#39551=IfcProductDefinitionShape($,$,(#39543,#39549)),) = #39549=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39548)).OfProductRepresentation + and 1 = sizeof((#39651=IfcRepresentationMap(#39650,#39549),)) + where (#39651=IfcRepresentationMap(#39650,#39549),) = #39549=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39548)).RepresentationMap + and 0 = sizeof(()) On instance: #39549=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39548))"
error,entity_rule,IfcShapeModel.WR11,"#39672=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39671))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39674=IfcProductDefinitionShape($,$,(#39666,#39672)),)) + where (#39674=IfcProductDefinitionShape($,$,(#39666,#39672)),) = #39672=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39671)).OfProductRepresentation + and 1 = sizeof((#39774=IfcRepresentationMap(#39773,#39672),)) + where (#39774=IfcRepresentationMap(#39773,#39672),) = #39672=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39671)).RepresentationMap + and 0 = sizeof(()) On instance: #39672=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39671))"
error,entity_rule,IfcShapeModel.WR11,"#39795=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39794))","(sizeof(SELF.OfProductRepresentation) == 1) ^ (sizeof(SELF.RepresentationMap) == 1) ^ (sizeof(ofshapeaspect) == 1) Violated by: ((1 == 1 ^ 1 == 1) ^ 0 == 1) + where 1 = sizeof((#39797=IfcProductDefinitionShape($,$,(#39789,#39795)),)) + where (#39797=IfcProductDefinitionShape($,$,(#39789,#39795)),) = #39795=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39794)).OfProductRepresentation + and 1 = sizeof((#39897=IfcRepresentationMap(#39896,#39795),)) + where (#39897=IfcRepresentationMap(#39896,#39795),) = #39795=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39794)).RepresentationMap + and 0 = sizeof(()) On instance: #39795=IfcShapeRepresentation(#375,'Box','BoundingBox',(#39794))"
